base_currency,target_currency,exchange_rate
GBP,CNY,9.374383709740654
GBP,HKD,10.07840994143015
GBP,IDR,21418.07943164673
GBP,ILS,4.733584403549832
GBP,INR,112.27412590735746
GBP,KRW,1885.0106328632698
GBP,MXN,26.016180960640582
GBP,MYR,5.765625556888789
GBP,NZD,2.2307628336877623
GBP,PHP,74.30054768156059
GBP,SGD,1.7278699820607557
GBP,THB,43.53652596438288
GBP,ZAR,23.414158934575223
HUF,EUR,0.0025167996375808524
HUF,USD,0.002747841844310775
HUF,JPY,0.41149674074446935
HUF,BGN,0.004922356731180631
HUF,CZK,0.06301562932574938
HUF,DKK,0.018774821936425642
HUF,GBP,0.002118465758940931
HUF,HUF,1.0
HUF,PLN,0.010507638486900058
HUF,RON,0.012527118516094934
HUF,SEK,0.027677245614476632
HUF,CHF,0.0024163793320413763
HUF,ISK,0.36669770719553013
HUF,NOK,0.029013666222032067
HUF,TRY,0.10072232149598571
HUF,AUD,0.0043155563385598875
HUF,BRL,0.01562706062970327
HUF,CAD,0.003925955754662372
HUF,CNY,0.01985931090025923
HUF,HKD,0.021350766365489642
HUF,IDR,45.37346789822063
HUF,ILS,0.010027936475977148
HUF,INR,0.23784889134975964
HUF,KRW,3.993330480960411
HUF,MXN,0.05511438854352805
HUF,MYR,0.012214280321143635
HUF,NZD,0.004725794679485566
HUF,PHP,0.15740316613394406
HUF,SGD,0.0036604333928975915
HUF,THB,0.09223063951878792
HUF,ZAR,0.04960209397729847
PLN,EUR,0.23952095808383234
PLN,USD,0.2615089820359282
PLN,JPY,39.16167664670659
PLN,BGN,0.46845508982035927
PLN,CZK,5.997125748502994
PLN,DKK,1.7867784431137725
PLN,GBP,0.2016119760479042
PLN,HUF,95.1688622754491
PLN,PLN,1.0
PLN,RON,1.1921916167664672
PLN,SEK,2.6340119760479044
PLN,CHF,0.22996407185628742
PLN,ISK,34.89820359281437
PLN,NOK,2.761197604790419
PLN,TRY,9.585628742514972
PLN,AUD,0.4107065868263473
PLN,BRL,1.4872095808383234
PLN,CAD,0.3736287425149701
PLN,CNY,1.8899880239520959
PLN,HKD,2.031928143712575
PLN,IDR,4318.14131736527
PLN,ILS,0.9543473053892216
PLN,INR,22.63580838323353
PLN,KRW,380.0407185628743
PLN,MXN,5.245173652694611
PLN,MYR,1.1624191616766468
PLN,NZD,0.449748502994012
PLN,PHP,14.979880239520957
PLN,SGD,0.34835928143712575
PLN,THB,8.77748502994012
PLN,ZAR,4.720574850299402
RON,EUR,0.20091214112068795
RON,USD,0.21893396017921363
RON,JPY,32.80292528077472
RON,BGN,0.3929439656038415
RON,CZK,5.021598055170474
RON,DKK,1.4986438430474356
RON,GBP,0.168922910011452
RON,HUF,80.00924195849156
RON,PLN,0.8415205030840015
RON,RON,1.0
RON,SEK,2.210535832680369
RON,CHF,0.19253410483595526
RON,ISK,29.232716533060096
RON,NOK,2.3114941835935148
RON,TRY,8.317702368754144
RON,AUD,0.34572961244047984
RON,BRL,1.2442287987463083
RON,CAD,0.3135434874329456
RON,CNY,1.5829063950334519
RON,HKD,1.701203463725313
RON,IDR,3618.037892029816
RON,ILS,0.8038494766238725
RON,INR,18.89789644988247
RON,KRW,319.39203986096885
RON,MXN,4.364976995559842
RON,MYR,0.9711891989632934
RON,NZD,0.3783577441584795
RON,PHP,12.527072911016013
RON,SGD,0.2918449761919113
RON,THB,7.361621762803126
RON,ZAR,3.9670102264279836
SEK,EUR,0.09088843444671665
SEK,USD,0.09904112701658713
SEK,JPY,14.83935469211543
SEK,BGN,0.17775960009088845
SEK,CZK,2.2716655305612363
SEK,DKK,0.6779550102249489
SEK,GBP,0.07641717791411043
SEK,HUF,36.19450124971598
SEK,PLN,0.3806862076800728
SEK,RON,0.4523790047716428
SEK,SEK,1.0
SEK,CHF,0.08709838673028858
SEK,ISK,13.224267211997274
SEK,NOK,1.0456714383094752
SEK,TRY,3.762753919563736
SEK,AUD,0.15640081799591005
SEK,BRL,0.5628629856850715
SEK,CAD,0.14184049079754601
SEK,CNY,0.7160736196319019
SEK,HKD,0.7695887298341286
SEK,IDR,1636.7243808225405
SEK,ILS,0.3636446262213134
SEK,INR,8.549011588275393
SEK,KRW,144.48625312428993
SEK,MXN,1.9746239491024768
SEK,MYR,0.43934560327198363
SEK,NZD,0.1711610997500568
SEK,PHP,5.66698477618723
SEK,SGD,0.13202453987730062
SEK,THB,3.330243126562145
SEK,ZAR,1.7945921381504206
CHF,EUR,1.0435145570280704
CHF,USD,1.1371178127934882
CHF,JPY,170.37462172597307
CHF,BGN,2.0409057706355003
CHF,CZK,26.081602838359593
CHF,DKK,7.783783783783783
CHF,GBP,0.8773661692580611
CHF,HUF,415.55880204528853
CHF,PLN,4.370760722112074
CHF,RON,5.193885004695815
CHF,SEK,11.481268913701346
CHF,CHF,1.0
CHF,ISK,151.83136804758425
CHF,NOK,12.005634978607953
CHF,TRY,43.201189606595015
CHF,AUD,1.795679849733904
CHF,BRL,6.462381300219137
CHF,CAD,1.6285088176980067
CHF,CNY,8.221433789001356
CHF,HKD,8.835855160179484
CHF,IDR,18791.672753834915
CHF,ILS,4.175101742669311
CHF,INR,98.15350099133883
CHF,KRW,1658.885526453094
CHF,MXN,22.671188563080452
CHF,MYR,5.04424501721799
CHF,NZD,1.9651466137952625
CHF,PHP,65.06417614525722
CHF,SGD,1.5158092455389751
CHF,THB,38.23541688406553
CHF,ZAR,20.604194928519252
ISK,EUR,0.006872852233676976
ISK,USD,0.0074893470790378
ISK,JPY,1.1221305841924398
ISK,BGN,0.013441924398625429
ISK,CZK,0.17178006872852233
ISK,DKK,0.0512659793814433
ISK,GBP,0.0057785567010309275
ISK,HUF,2.7369759450171824
ISK,PLN,0.028786941580756016
ISK,RON,0.03420824742268041
ISK,SEK,0.07561855670103093
ISK,CHF,0.006586254295532647
ISK,ISK,1.0
ISK,NOK,0.07907216494845361
ISK,TRY,0.2845340206185567
ISK,AUD,0.011826804123711341
ISK,BRL,0.042562886597938145
ISK,CAD,0.010725773195876288
ISK,CNY,0.05414845360824742
ISK,HKD,0.058195189003436426
ISK,IDR,123.76673539518902
ISK,ILS,0.027498281786941584
ISK,INR,0.6464639175257733
ISK,KRW,10.925841924398625
ISK,MXN,0.14931821305841925
ISK,MYR,0.033222680412371135
ISK,NZD,0.012942955326460481
ISK,PHP,0.42852920962199315
ISK,SGD,0.009983505154639175
ISK,THB,0.2518281786941581
ISK,ZAR,0.1357044673539519
NOK,EUR,0.0869187309865276
NOK,USD,0.09471534115601911
NOK,JPY,14.191221208170361
NOK,BGN,0.16999565406345066
NOK,CZK,2.1724467622772705
NOK,DKK,0.6483441981747066
NOK,GBP,0.07307953063885267
NOK,HUF,34.613646240764886
NOK,PLN,0.3640591047370708
NOK,RON,0.4326205997392437
NOK,SEK,0.9563233376792698
NOK,CHF,0.0832942199043894
NOK,ISK,12.646675358539765
NOK,NOK,1.0
NOK,TRY,3.5984093872229463
NOK,AUD,0.14956975228161667
NOK,BRL,0.5382790091264668
NOK,CAD,0.13564537157757495
NOK,CNY,0.6847979139504562
NOK,HKD,0.7359756627553237
NOK,IDR,1565.2377227292482
NOK,ILS,0.3477618426770969
NOK,INR,8.17561929595828
NOK,KRW,138.17557583659277
NOK,MXN,1.888378965667101
NOK,MYR,0.4201564537157757
NOK,NZD,0.16368535419382876
NOK,PHP,5.419469795740982
NOK,SGD,0.12625814863102996
NOK,THB,3.1847892220773573
NOK,ZAR,1.7162103433289875
TRY,EUR,0.02415476440650536
TRY,USD,0.026321446773768888
TRY,JPY,3.9437483846501302
TRY,BGN,0.04724188822624318
TRY,CZK,0.6037241815761949
TRY,DKK,0.18017521866100478
TRY,GBP,0.020308842817701577
TRY,HUF,9.61915182960263
TRY,PLN,0.1011722307166477
TRY,RON,0.12022550888049911
TRY,SEK,0.2657627953825752
TRY,CHF,0.023147510730754085
TRY,ISK,3.51451822114653
TRY,NOK,0.2779005644968442
TRY,TRY,1.0
TRY,AUD,0.041565518590714425
TRY,BRL,0.14958804049304703
TRY,CAD,0.037695925332792264
TRY,CNY,0.1903057268530931
TRY,HKD,0.20452805213564348
TRY,IDR,434.98044671821293
TRY,ILS,0.09664321239042795
TRY,INR,2.2720092174580975
TRY,KRW,38.39907052466564
TRY,MXN,0.5247815805428542
TRY,MYR,0.11676171566460625
TRY,NZD,0.045488252330330894
TRY,PHP,1.5060737155100157
TRY,SGD,0.035087210776889685
TRY,THB,0.8850547226187628
TRY,ZAR,0.47693582320644834
AUD,EUR,0.5811250581125058
AUD,USD,0.6332519758251974
AUD,JPY,94.88028823802883
AUD,BGN,1.1365643886564387
AUD,CZK,14.524639702463968
AUD,DKK,4.334728033472803
AUD,GBP,0.4885983263598326
AUD,HUF,231.42143189214318
AUD,PLN,2.4340423059042307
AUD,RON,2.8924337517433747
AUD,SEK,6.393828451882844
AUD,CHF,0.5568921431892143
AUD,ISK,84.55369595536959
AUD,NOK,6.68584379358438
AUD,TRY,24.058403068340308
AUD,AUD,1.0
AUD,BRL,3.598849372384937
AUD,CAD,0.9069037656903765
AUD,CNY,4.5784518828451874
AUD,HKD,4.920618317061831
AUD,IDR,10464.934913993491
AUD,ILS,2.325081357508136
AUD,INR,54.66091352859135
AUD,KRW,923.8203161320316
AUD,MXN,12.625406787540678
AUD,MYR,2.8091004184100417
AUD,NZD,1.094374709437471
AUD,PHP,36.23372849837285
AUD,SGD,0.8441422594142258
AUD,THB,21.293003254300324
AUD,ZAR,11.474314272431426
BRL,EUR,0.16147523777228762
BRL,USD,0.1759595666004618
BRL,JPY,26.364062071081403
BRL,BGN,0.3158132700350401
BRL,CZK,4.035912092880557
BRL,DKK,1.204476093591048
BRL,GBP,0.135765150414184
BRL,HUF,64.3042839380581
BRL,PLN,0.6763390334092267
BRL,RON,0.8037107009640071
BRL,SEK,1.7766313035895944
BRL,CHF,0.15474172035718323
BRL,ISK,23.494647095867847
BRL,NOK,1.8577726105701693
BRL,TRY,6.685026401201377
BRL,AUD,0.27786658915855256
BRL,BRL,1.0
BRL,CAD,0.25199825606743204
BRL,CNY,1.2721988083127451
BRL,HKD,1.3672754283130681
BRL,IDR,2907.855770317622
BRL,ILS,0.6460624263269228
BRL,INR,15.18844160248026
BRL,KRW,256.6988002389834
BRL,MXN,3.5081787207931665
BRL,MYR,0.7805551518674612
BRL,NZD,0.30409016777277204
BRL,PHP,10.068142550339905
BRL,SGD,0.23455893038802497
BRL,THB,5.916614187214391
BRL,ZAR,3.188328569813819
CAD,EUR,0.6407791874919903
CAD,USD,0.6982570806100217
CAD,JPY,104.62001794181725
CAD,BGN,1.2532359348968345
CAD,CZK,16.015635012174805
CAD,DKK,4.779700115340254
CAD,GBP,0.5387543252595156
CAD,HUF,255.17749583493529
CAD,PLN,2.6839036268102014
CAD,RON,3.189350249903883
CAD,SEK,7.050173010380623
CAD,CHF,0.6140586953735743
CAD,ISK,93.23337178008458
CAD,NOK,7.372164552095349
CAD,TRY,26.528066128412153
CAD,AUD,1.102652825836217
CAD,BRL,3.9682814302191463
CAD,CAD,1.0
CAD,CNY,5.048442906574394
CAD,HKD,5.425733692169678
CAD,IDR,11539.19005510701
CAD,ILS,2.563757529155453
CAD,INR,60.27201076509035
CAD,KRW,1018.6530821478918
CAD,MXN,13.921440471613481
CAD,MYR,3.097462514417532
CAD,NZD,1.2067153658849161
CAD,PHP,39.95322311931309
CAD,SGD,0.930795847750865
CAD,THB,23.478790208894015
CAD,ZAR,12.652185057029348
CNY,EUR,0.126926103622471
CNY,USD,0.13831137511740663
CNY,JPY,20.723224938440843
CNY,BGN,0.2482420734648288
CNY,CZK,3.1723910339400403
CNY,DKK,0.9467671921407357
CNY,GBP,0.10671692940370117
CNY,HUF,50.54578224557663
CNY,PLN,0.5316299850227199
CNY,RON,0.6317492955601248
CNY,SEK,1.396504455106237
CNY,CHF,0.12163328510141397
CNY,ISK,18.46774807706953
CNY,NOK,1.460284822176529
CNY,TRY,5.254702612139213
CNY,AUD,0.2184144391135481
CNY,BRL,0.7860406671236007
CNY,CAD,0.19808087731322824
CNY,CNY,1.0
CNY,HKD,1.074734089812911
CNY,IDR,2285.6928895996753
CNY,ILS,0.5078313405935065
CNY,INR,11.938732769781435
CNY,KRW,201.77569618967837
CNY,MXN,2.7575711420810807
CNY,MYR,0.6135480923006625
CNY,NZD,0.2390272383418374
CNY,PHP,7.91396948696469
CNY,SGD,0.18437285812200135
CNY,THB,4.650699362830959
CNY,ZAR,2.50615591602569
HKD,EUR,0.11810000708600044
HKD,USD,0.12869357772161466
HKD,JPY,19.28218815693129
HKD,BGN,0.23097999385879964
HKD,CZK,2.9517915771074947
HKD,DKK,0.8809315728558944
HKD,GBP,0.09929612395776743
HKD,HUF,47.030965821857954
HKD,PLN,0.49466187967971287
HKD,RON,0.5878191652691499
HKD,SEK,1.2993953279637196
HKD,CHF,0.11317523679051422
HKD,ISK,17.183551031013064
HKD,NOK,1.358740581524435
HKD,TRY,4.8893048633582925
HKD,AUD,0.20322649219358954
HKD,BRL,0.7313815338828921
HKD,CAD,0.18430687105841226
HKD,CNY,0.930462715827763
HKD,HKD,1.0
HKD,IDR,2126.752013605121
HKD,ILS,0.47251812835108775
HKD,INR,11.108545716512744
HKD,KRW,187.74476226468576
HKD,MXN,2.5658171339490283
HKD,MYR,0.5708836242530174
HKD,NZD,0.22240593334435602
HKD,PHP,7.363653541819213
HKD,SGD,0.17155207029312422
HKD,THB,4.327302359638142
HKD,ZAR,2.3318846399130786
IDR,EUR,5.5530690146523276e-05
IDR,USD,6.051179305266641e-05
IDR,JPY,0.009066495780222856
IDR,BGN,0.00010860692378857023
IDR,CZK,0.0013879340695222026
IDR,DKK,0.0004142145239409464
IDR,GBP,4.668909366139384e-05
IDR,HUF,0.022113986737049965
IDR,PLN,0.00023259029567871276
IDR,RON,0.0002763929040662903
IDR,SEK,0.0006109764183371223
IDR,CHF,5.3215060367413255e-05
IDR,ISK,0.008079715416319137
IDR,NOK,0.0006388805901357504
IDR,TRY,0.00229895391285902
IDR,AUD,9.555721160413725e-05
IDR,BRL,0.000343896011008404
IDR,CAD,8.666119504266422e-05
IDR,CNY,0.00043750409538839826
IDR,HKD,0.0004702005657466712
IDR,IDR,1.0
IDR,ILS,0.00022217829127623963
IDR,INR,0.005223244480527053
IDR,KRW,0.08827769343282951
IDR,MXN,0.0012064486679853354
IDR,MYR,0.00026842980309927885
IDR,NZD,0.00010457539568393263
IDR,PHP,0.0034623940613258725
IDR,SGD,8.06638805068397e-05
IDR,THB,0.0020347000176587594
IDR,ZAR,0.001096453476943102
ILS,EUR,0.2499375156210947
ILS,USD,0.2723569107723069
ILS,JPY,40.80729817545613
ILS,BGN,0.488827793051737
ILS,CZK,6.246938265433641
ILS,DKK,1.8643339165208697
ILS,GBP,0.210142464383904
ILS,HUF,99.53261684578855
ILS,PLN,1.0468632841789554
ILS,RON,1.2440139965008745
ILS,SEK,2.7499375156210943
ILS,CHF,0.23951512121969507
ILS,ISK,36.36590852286928
ILS,NOK,2.875531117220695
ILS,TRY,10.347338165458636
ILS,AUD,0.4300924768807798
ILS,BRL,1.5478380404898773
ILS,CAD,0.39005248687828037
ILS,CNY,1.9691577105723566
ILS,HKD,2.1163209197700574
ILS,IDR,4500.889777555611
ILS,ILS,1.0
ILS,INR,23.50924768807798
ILS,KRW,397.32816795801045
ILS,MXN,5.4300924768807795
ILS,MYR,1.2081729567608097
ILS,NZD,0.47068232941764554
ILS,PHP,15.583854036490877
ILS,SGD,0.36305923519120215
ILS,THB,9.157960509872531
ILS,ZAR,4.935016245938515
INR,EUR,0.010631455286756927
INR,USD,0.011585096825979023
INR,JPY,1.7357977046688036
INR,BGN,0.020793000249839197
INR,CZK,0.2657225934372026
INR,DKK,0.07930215127497728
INR,GBP,0.008938714975999488
INR,HUF,4.233764438845212
INR,PLN,0.04452985046858139
INR,RON,0.05291594239877525
INR,SEK,0.11697258679254309
INR,CHF,0.010188123601299164
INR,ISK,1.5468767442231328
INR,NOK,0.12231489307413845
INR,TRY,0.4401390594351508
INR,AUD,0.01829460825745132
INR,BRL,0.06583953944535698
INR,CAD,0.01659144912051286
INR,CNY,0.08376098362224313
INR,HKD,0.0900207844950856
INR,IDR,191.45188469123596
INR,ILS,0.04253645260231447
INR,INR,1.0
INR,KRW,16.900930783910354
INR,MXN,0.23097687126902364
INR,MYR,0.05139139171065431
INR,NZD,0.020021156596020644
INR,PHP,0.6628818685845812
INR,SGD,0.01544325194954311
INR,THB,0.38954715316206057
INR,ZAR,0.20991808463701553
KRW,EUR,0.0006290455491882167
KRW,USD,0.0006854709349503996
KRW,JPY,0.10270426681596015
KRW,BGN,0.0012302872851023142
KRW,CZK,0.015722364456410287
KRW,DKK,0.004692176560504746
KRW,GBP,0.0005288889168464688
KRW,HUF,0.25050480905322353
KRW,PLN,0.002634757282774846
KRW,RON,0.0031309484119745106
KRW,SEK,0.006921073654943354
KRW,CHF,0.0006028143497870681
KRW,ISK,0.09152612740688552
KRW,NOK,0.007237169043410434
KRW,TRY,0.026042297022727416
KRW,AUD,0.0010824615810430833
KRW,BRL,0.0038956161815677072
KRW,CAD,0.000981688484063131
KRW,CNY,0.004955998263834284
KRW,HKD,0.005326380283196306
KRW,IDR,11.327889992514358
KRW,ILS,0.002516811242302055
KRW,INR,0.05916833887941826
KRW,KRW,1.0
KRW,MXN,0.013666517792553358
KRW,MYR,0.0030407432802209205
KRW,NZD,0.0011846185782312497
KRW,PHP,0.0392216190374345
KRW,SGD,0.0009137515647508035
KRW,THB,0.023048857967805446
KRW,ZAR,0.012420504368721339
MXN,EUR,0.04602822450726786
MXN,USD,0.05015695624556978
MXN,JPY,7.515028215301624
MXN,BGN,0.09002200149131448
MXN,CZK,1.150429443334653
MXN,DKK,0.3433337322446124
MXN,GBP,0.038699610601220666
MXN,HUF,18.32981984552928
MXN,PLN,0.19278921834869145
MXN,RON,0.22909628184002429
MXN,SEK,0.5064255401412145
MXN,CHF,0.04410884754531479
MXN,ISK,6.697106665807473
MXN,NOK,0.5295547229561167
MXN,TRY,1.9055546861335373
MXN,AUD,0.07920536873210654
MXN,BRL,0.2850481915510591
MXN,CAD,0.07183164716604222
MXN,CNY,0.3626379696029605
MXN,HKD,0.3897393881928398
MXN,IDR,828.87902862035
MXN,ILS,0.18415892625357871
MXN,INR,4.329437811265868
MXN,KRW,73.17152878144879
MXN,MXN,1.0
MXN,MYR,0.22249583444568208
MXN,NZD,0.08668035239208682
MXN,PHP,2.869905826252658
MXN,SGD,0.06686059891925729
MXN,THB,1.6865201741708016
MXN,ZAR,0.908827292896004
MYR,EUR,0.2068722977306109
MYR,USD,0.22542874283704667
MYR,JPY,33.776040050476844
MYR,BGN,0.4046008399015288
MYR,CZK,5.1705662094788885
MYR,DKK,1.5431018432321728
MYR,GBP,0.17393409048594302
MYR,HUF,82.38275512526118
MYR,PLN,0.8664846190446638
MYR,RON,1.0296654874945697
MYR,SEK,2.276112455781046
MYR,CHF,0.19824572291524442
MYR,ISK,30.099919319803885
MYR,NOK,2.3800657853906784
MYR,TRY,8.564451064357973
MYR,AUD,0.3559858499348353
MYR,BRL,1.2811394526159001
MYR,CAD,0.32284490783839137
MYR,CNY,1.629864084900391
MYR,HKD,1.7516704938041747
MYR,IDR,3725.3687498707054
MYR,ILS,0.8276960632201743
MYR,INR,19.45851176069013
MYR,KRW,328.86696042532947
MYR,MXN,4.494466166035706
MYR,MYR,1.0
MYR,NZD,0.3895819110862864
MYR,PHP,12.89869463580132
MYR,SGD,0.30050269968348536
MYR,THB,7.580007861147314
MYR,ZAR,4.084693518690912
NZD,EUR,0.5310110450297366
NZD,USD,0.5786427357689039
NZD,JPY,86.6981733220051
NZD,BGN,1.0385514018691588
NZD,CZK,13.272090059473237
NZD,DKK,3.9609175870858113
NZD,GBP,0.44646346644010193
NZD,HUF,211.46452846219202
NZD,PLN,2.224139762107052
NZD,RON,2.6430012744265077
NZD,SEK,5.842449022939677
NZD,CHF,0.5088678844519966
NZD,ISK,77.26210705182667
NZD,NOK,6.109282073067121
NZD,TRY,21.98369796091759
NZD,AUD,0.9137638062871708
NZD,BRL,3.288498300764656
NZD,CAD,0.828695836873407
NZD,CNY,4.183623619371283
NZD,HKD,4.496282922684792
NZD,IDR,9562.4787595582
NZD,ILS,2.1245751911639763
NZD,INR,49.94716440101954
NZD,KRW,844.1535683942226
NZD,MXN,11.536639762107052
NZD,MYR,2.566854290569244
NZD,NZD,1.0
NZD,PHP,33.109069668649106
NZD,SGD,0.7713466440101954
NZD,THB,19.45677570093458
NZD,ZAR,10.484813084112151
PHP,EUR,0.01603823515260381
PHP,USD,0.01747686484579237
PHP,JPY,2.6185626533656237
PHP,BGN,0.03136758031146253
PHP,CZK,0.40085964940417956
PHP,DKK,0.11963240365030232
PHP,GBP,0.01348462735160623
PHP,HUF,6.3869063848214145
PHP,PLN,0.06717614793668106
PHP,RON,0.07982710782505492
PHP,SEK,0.1764606822665234
PHP,CHF,0.01536944074674023
PHP,ISK,2.333563214703854
PHP,NOK,0.18451989543070682
PHP,TRY,0.6639781238472519
PHP,AUD,0.027598595050600635
PHP,BRL,0.09932318647656012
PHP,CAD,0.025029269779153502
PHP,CNY,0.12635883947330434
PHP,HKD,0.13580215233115747
PHP,IDR,288.8175009221985
PHP,ILS,0.06416897884556784
PHP,INR,1.5085644175714905
PHP,KRW,25.4961428044458
